Freq.Sweep,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy
"Rated Frequency","R, Re(Z) in Ohm","X, Im(Z) in Ohm","Z, Magnitude in Ohm","R1 in Ohm","X1 in Ohm","R2 in Ohm","X2 in Ohm","Z1 in Ohm","Z2 in Ohm","Z0 in Ohm"
31.833333,708.066501,1442.452022,1606.868384,71.169019,359.519722,71.169019,359.519722,366.496193,366.496193,4116.762834
32.000000,885.645505,1566.300029,1799.350923,72.172789,366.308685,72.172789,366.308685,373.350993,373.350993,4695.159432
32.166667,1139.838537,1692.186210,2040.275976,73.140970,373.375090,73.140970,373.375090,380.471496,380.471496,5427.826937
32.333333,1509.090476,1790.332071,2341.504428,74.556497,380.620969,74.556497,380.620969,387.854345,387.854345,6357.523201
32.500000,2034.325784,1783.302902,2705.300471,75.953908,388.152971,75.953908,388.152971,395.514507,395.514507,7505.534448
32.666667,2701.667941,1508.149915,3094.111477,77.326370,395.980321,77.326370,395.980321,403.459765,403.459765,8782.909563
32.833333,3288.047731,772.762138,3377.635150,79.204760,403.989959,79.204760,403.989959,411.681043,411.681043,9822.534736
33.000000,3348.540540,-295.249394,3361.531787,81.074781,412.300813,81.074781,412.300813,420.196478,420.196478,10030.362597
33.166667,2796.862649,-1135.095554,3018.423859,82.921190,420.921616,82.921190,420.921616,429.011574,429.011574,9256.586812
33.333333,2070.179388,-1473.446683,2541.001343,85.317959,429.726457,85.317959,429.726457,438.114120,438.114120,8022.249931
33.500000,1480.658293,-1479.493603,2093.143641,87.689656,438.870832,87.689656,438.870832,447.545621,447.545621,6816.593020
33.666667,1072.566302,-1353.060658,1726.606966,90.027510,448.387307,90.027510,448.387307,457.335905,457.335905,5812.803600
33.833333,800.892265,-1194.625154,1438.248129,92.992135,458.137801,92.992135,458.137801,467.480247,467.480247,5016.472833
34.000000,618.496926,-1041.498881,1211.304407,95.965268,468.293350,95.965268,468.293350,478.025098,478.025098,4388.593880
34.166667,493.436014,-904.645109,1030.466823,99.179166,478.813338,99.179166,478.813338,488.977217,488.977217,3888.919771
34.333333,405.581727,-785.394932,883.935369,102.651827,489.711077,102.651827,489.711077,500.354211,500.354211,3485.574393
34.500000,342.465308,-682.023956,763.177020,106.401862,501.001994,106.401862,501.001994,512.176097,512.176097,3155.039370
34.666667,296.256752,-592.115669,662.094426,110.449562,512.703493,110.449562,512.703493,524.465421,524.465421,2880.247933
34.833333,261.927899,-513.356416,576.316783,114.817436,524.834720,114.817436,524.834720,537.247175,537.247175,2648.773740
35.000000,236.170417,-443.758300,502.690656,119.530651,537.416365,119.530651,537.416365,550.548750,550.548750,2451.467804
35.166667,216.755921,-381.681501,438.934958,124.617312,550.470572,124.617312,550.470572,564.399969,564.399969,2281.499218
35.333333,202.151121,-325.793524,383.414261,130.108833,564.020874,130.108833,564.020874,578.833184,578.833184,2133.692539
35.500000,191.281222,-275.015218,334.995338,136.040289,578.092165,136.040289,578.092165,593.883416,593.883416,2004.069965
35.666667,183.381152,-228.470439,292.963118,142.450872,592.710665,142.450872,592.710665,609.588537,609.588537,1889.532367
35.833333,177.899891,-185.443908,256.978237,149.384383,607.903882,149.384383,607.903882,625.989476,625.989476,1787.634385
36.000000,174.437709,-145.347513,227.055971,156.889817,623.700542,156.889817,623.700542,643.130454,643.130454,1696.423741
36.166667,172.704167,-107.693849,203.530574,165.021990,640.130499,165.021990,640.130499,661.059236,661.059236,1614.324852
36.333333,172.489616,-72.075661,186.942688,173.842316,657.224582,173.842316,657.224582,679.827406,679.827406,1540.053408
36.500000,173.645564,-38.149885,177.786939,183.419651,675.014373,183.419651,675.014373,699.490652,699.490652,1472.552871
36.666667,176.071023,-5.625283,176.160861,193.831265,693.531911,193.831265,693.531911,720.109069,720.109069,1410.946688
36.833333,179.702984,25.747124,181.538087,205.163940,712.809268,205.163940,712.809268,741.747460,741.747460,1354.501929
37.000000,184.509763,56.181461,192.873558,217.515203,732.877979,217.515203,732.877979,764.475634,764.475634,1302.601305
37.166667,190.486411,85.862645,208.943692,230.994708,753.768285,230.994708,753.768285,788.368685,788.368685,1254.721429
37.333333,197.651615,114.950638,228.647786,245.725745,775.508139,245.725745,775.508139,813.507231,813.507231,1210.415764
37.500000,206.045688,143.583543,251.139521,261.846879,798.121919,261.846879,798.121919,839.977610,839.977610,1169.301128
